global_idx,state_id,location,timestamp_utc,npz_path
354,oslo_no_20251102T105432Z_s2a_msil2a_20251102t105231_n0511,oslo_no,2025-11-02T10:54:32.511000+00:00,cloud_state_dataset\states_npz\oslo_no_20251102T105432Z_s2a_msil2a_20251102t105231_n0511.npz
355,oslo_no_20251105T105406Z_s2b_msil2a_20251105t105129_n0511,oslo_no,2025-11-05T10:54:06.851000+00:00,cloud_state_dataset\states_npz\oslo_no_20251105T105406Z_s2b_msil2a_20251105t105129_n0511.npz
356,oslo_no_20251105T105411Z_s2b_msil2a_20251105t105129_n0511,oslo_no,2025-11-05T10:54:11.841000+00:00,cloud_state_dataset\states_npz\oslo_no_20251105T105411Z_s2b_msil2a_20251105t105129_n0511.npz
357,oslo_no_20251107T104426Z_s2c_msil2a_20251107t104251_n0511,oslo_no,2025-11-07T10:44:26.134000+00:00,cloud_state_dataset\states_npz\oslo_no_20251107T104426Z_s2c_msil2a_20251107t104251_n0511.npz
358,oslo_no_20251107T104430Z_s2c_msil2a_20251107t104251_n0511,oslo_no,2025-11-07T10:44:30.356000+00:00,cloud_state_dataset\states_npz\oslo_no_20251107T104430Z_s2c_msil2a_20251107t104251_n0511.npz
359,oslo_no_20251109T104429Z_s2a_msil2a_20251109t104301_n0511,oslo_no,2025-11-09T10:44:29.606000+00:00,cloud_state_dataset\states_npz\oslo_no_20251109T104429Z_s2a_msil2a_20251109t104301_n0511.npz
360,oslo_no_20251109T104433Z_s2a_msil2a_20251109t104301_n0511,oslo_no,2025-11-09T10:44:33.816000+00:00,cloud_state_dataset\states_npz\oslo_no_20251109T104433Z_s2a_msil2a_20251109t104301_n0511.npz
361,oslo_no_20251110T105421Z_s2c_msil2a_20251110t105311_n0511,oslo_no,2025-11-10T10:54:21.771000+00:00,cloud_state_dataset\states_npz\oslo_no_20251110T105421Z_s2c_msil2a_20251110t105311_n0511.npz
362,oslo_no_20251110T105426Z_s2c_msil2a_20251110t105311_n0511,oslo_no,2025-11-10T10:54:26.776000+00:00,cloud_state_dataset\states_npz\oslo_no_20251110T105426Z_s2c_msil2a_20251110t105311_n0511.npz
363,oslo_no_20251112T104410Z_s2b_msil2a_20251112t104209_n0511,oslo_no,2025-11-12T10:44:10.633000+00:00,cloud_state_dataset\states_npz\oslo_no_20251112T104410Z_s2b_msil2a_20251112t104209_n0511.npz
364,oslo_no_20251112T104414Z_s2b_msil2a_20251112t104209_n0511,oslo_no,2025-11-12T10:44:14.838000+00:00,cloud_state_dataset\states_npz\oslo_no_20251112T104414Z_s2b_msil2a_20251112t104209_n0511.npz
365,oslo_no_20251112T105426Z_s2a_msil2a_20251112t105321_n0511,oslo_no,2025-11-12T10:54:26.363000+00:00,cloud_state_dataset\states_npz\oslo_no_20251112T105426Z_s2a_msil2a_20251112t105321_n0511.npz
366,oslo_no_20251112T105430Z_s2a_msil2a_20251112t105321_n0511,oslo_no,2025-11-12T10:54:30.145000+00:00,cloud_state_dataset\states_npz\oslo_no_20251112T105430Z_s2a_msil2a_20251112t105321_n0511.npz
367,oslo_no_20251115T105407Z_s2b_msil2a_20251115t105219_n0511,oslo_no,2025-11-15T10:54:07.072000+00:00,cloud_state_dataset\states_npz\oslo_no_20251115T105407Z_s2b_msil2a_20251115t105219_n0511.npz
368,oslo_no_20251115T105412Z_s2b_msil2a_20251115t105219_n0511,oslo_no,2025-11-15T10:54:12.067000+00:00,cloud_state_dataset\states_npz\oslo_no_20251115T105412Z_s2b_msil2a_20251115t105219_n0511.npz
369,oslo_no_20251117T104423Z_s2c_msil2a_20251117t104341_n0511,oslo_no,2025-11-17T10:44:23.628000+00:00,cloud_state_dataset\states_npz\oslo_no_20251117T104423Z_s2c_msil2a_20251117t104341_n0511.npz
370,oslo_no_20251117T104427Z_s2c_msil2a_20251117t104341_n0511,oslo_no,2025-11-17T10:44:27.847000+00:00,cloud_state_dataset\states_npz\oslo_no_20251117T104427Z_s2c_msil2a_20251117t104341_n0511.npz
371,oslo_no_20251119T104430Z_s2a_msil2a_20251119t104351_n0511,oslo_no,2025-11-19T10:44:30.610000+00:00,cloud_state_dataset\states_npz\oslo_no_20251119T104430Z_s2a_msil2a_20251119t104351_n0511.npz
372,oslo_no_20251119T104434Z_s2a_msil2a_20251119t104351_n0511,oslo_no,2025-11-19T10:44:34.821000+00:00,cloud_state_dataset\states_npz\oslo_no_20251119T104434Z_s2a_msil2a_20251119t104351_n0511.npz
373,oslo_no_20251120T105420Z_s2c_msil2a_20251120t105351_n0511,oslo_no,2025-11-20T10:54:20.391000+00:00,cloud_state_dataset\states_npz\oslo_no_20251120T105420Z_s2c_msil2a_20251120t105351_n0511.npz
374,oslo_no_20251120T105425Z_s2c_msil2a_20251120t105351_n0511,oslo_no,2025-11-20T10:54:25.398000+00:00,cloud_state_dataset\states_npz\oslo_no_20251120T105425Z_s2c_msil2a_20251120t105351_n0511.npz
375,oslo_no_20251122T104408Z_s2b_msil2a_20251122t104249_n0511,oslo_no,2025-11-22T10:44:08.675000+00:00,cloud_state_dataset\states_npz\oslo_no_20251122T104408Z_s2b_msil2a_20251122t104249_n0511.npz
376,oslo_no_20251122T104412Z_s2b_msil2a_20251122t104249_n0511,oslo_no,2025-11-22T10:44:12.880000+00:00,cloud_state_dataset\states_npz\oslo_no_20251122T104412Z_s2b_msil2a_20251122t104249_n0511.npz
377,oslo_no_20251122T105427Z_s2a_msil2a_20251122t105401_n0511,oslo_no,2025-11-22T10:54:27.796000+00:00,cloud_state_dataset\states_npz\oslo_no_20251122T105427Z_s2a_msil2a_20251122t105401_n0511.npz
378,oslo_no_20251122T105432Z_s2a_msil2a_20251122t105401_n0511,oslo_no,2025-11-22T10:54:32.795000+00:00,cloud_state_dataset\states_npz\oslo_no_20251122T105432Z_s2a_msil2a_20251122t105401_n0511.npz
379,oslo_no_20251125T105404Z_s2b_msil2a_20251125t105259_n0511,oslo_no,2025-11-25T10:54:04.136000+00:00,cloud_state_dataset\states_npz\oslo_no_20251125T105404Z_s2b_msil2a_20251125t105259_n0511.npz
380,oslo_no_20251125T105409Z_s2b_msil2a_20251125t105259_n0511,oslo_no,2025-11-25T10:54:09.125000+00:00,cloud_state_dataset\states_npz\oslo_no_20251125T105409Z_s2b_msil2a_20251125t105259_n0511.npz
381,oslo_no_20251127T104423Z_s2c_msil2a_20251127t104411_n0511,oslo_no,2025-11-27T10:44:23.514000+00:00,cloud_state_dataset\states_npz\oslo_no_20251127T104423Z_s2c_msil2a_20251127t104411_n0511.npz
382,oslo_no_20251127T104427Z_s2c_msil2a_20251127t104411_n0511,oslo_no,2025-11-27T10:44:27.629000+00:00,cloud_state_dataset\states_npz\oslo_no_20251127T104427Z_s2c_msil2a_20251127t104411_n0511.npz
383,oslo_no_20251129T104433Z_s2a_msil2a_20251129t104421_n0511,oslo_no,2025-11-29T10:44:33.862000+00:00,cloud_state_dataset\states_npz\oslo_no_20251129T104433Z_s2a_msil2a_20251129t104421_n0511.npz
384,oslo_no_20251129T104436Z_s2a_msil2a_20251129t104421_n0511,oslo_no,2025-11-29T10:44:36.079000+00:00,cloud_state_dataset\states_npz\oslo_no_20251129T104436Z_s2a_msil2a_20251129t104421_n0511.npz
385,oslo_no_20251202T104409Z_s2b_msil2a_20251202t104319_n0511,oslo_no,2025-12-02T10:44:09.157000+00:00,cloud_state_dataset\states_npz\oslo_no_20251202T104409Z_s2b_msil2a_20251202t104319_n0511.npz
386,oslo_no_20251202T104413Z_s2b_msil2a_20251202t104319_n0511,oslo_no,2025-12-02T10:44:13.362000+00:00,cloud_state_dataset\states_npz\oslo_no_20251202T104413Z_s2b_msil2a_20251202t104319_n0511.npz
387,oslo_no_20251205T105407Z_s2b_msil2a_20251205t105329_n0511,oslo_no,2025-12-05T10:54:07.154000+00:00,cloud_state_dataset\states_npz\oslo_no_20251205T105407Z_s2b_msil2a_20251205t105329_n0511.npz
388,oslo_no_20251205T105412Z_s2b_msil2a_20251205t105329_n0511,oslo_no,2025-12-05T10:54:12.144000+00:00,cloud_state_dataset\states_npz\oslo_no_20251205T105412Z_s2b_msil2a_20251205t105329_n0511.npz
389,oslo_no_20251212T104412Z_s2b_msil2a_20251212t104339_n0511,oslo_no,2025-12-12T10:44:12.049000+00:00,cloud_state_dataset\states_npz\oslo_no_20251212T104412Z_s2b_msil2a_20251212t104339_n0511.npz
390,oslo_no_20251212T104416Z_s2b_msil2a_20251212t104339_n0511,oslo_no,2025-12-12T10:44:16.258000+00:00,cloud_state_dataset\states_npz\oslo_no_20251212T104416Z_s2b_msil2a_20251212t104339_n0511.npz
391,oslo_no_20251215T105408Z_s2b_msil2a_20251215t105349_n0511,oslo_no,2025-12-15T10:54:08.847000+00:00,cloud_state_dataset\states_npz\oslo_no_20251215T105408Z_s2b_msil2a_20251215t105349_n0511.npz
392,oslo_no_20251215T105413Z_s2b_msil2a_20251215t105349_n0511,oslo_no,2025-12-15T10:54:13.842000+00:00,cloud_state_dataset\states_npz\oslo_no_20251215T105413Z_s2b_msil2a_20251215t105349_n0511.npz
393,oslo_no_20251222T104413Z_s2b_msil2a_20251222t104349_n0511,oslo_no,2025-12-22T10:44:13.009000+00:00,cloud_state_dataset\states_npz\oslo_no_20251222T104413Z_s2b_msil2a_20251222t104349_n0511.npz
394,oslo_no_20251222T104417Z_s2b_msil2a_20251222t104349_n0511,oslo_no,2025-12-22T10:44:17.218000+00:00,cloud_state_dataset\states_npz\oslo_no_20251222T104417Z_s2b_msil2a_20251222t104349_n0511.npz
395,oslo_no_20251225T105410Z_s2b_msil2a_20251225t105359_n0511,oslo_no,2025-12-25T10:54:10.102000+00:00,cloud_state_dataset\states_npz\oslo_no_20251225T105410Z_s2b_msil2a_20251225t105359_n0511.npz
396,oslo_no_20251225T105415Z_s2b_msil2a_20251225t105359_n0511,oslo_no,2025-12-25T10:54:15.097000+00:00,cloud_state_dataset\states_npz\oslo_no_20251225T105415Z_s2b_msil2a_20251225t105359_n0511.npz
397,reykjavik_is_20250826T130359Z_s2b_msil2a_20250826t130259_n0511,reykjavik_is,2025-08-26T13:03:59.708000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250826T130359Z_s2b_msil2a_20250826t130259_n0511.npz
398,reykjavik_is_20250826T131410Z_s2a_msil2a_20250826t131311_n0511,reykjavik_is,2025-08-26T13:14:10.246000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250826T131410Z_s2a_msil2a_20250826t131311_n0511.npz
399,reykjavik_is_20250829T131356Z_s2b_msil2a_20250829t131259_n0511,reykjavik_is,2025-08-29T13:13:56.838000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250829T131356Z_s2b_msil2a_20250829t131259_n0511.npz
400,reykjavik_is_20250831T130416Z_s2c_msil2a_20250831t130321_n0511,reykjavik_is,2025-08-31T13:04:16.533000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250831T130416Z_s2c_msil2a_20250831t130321_n0511.npz
401,reykjavik_is_20250902T130412Z_s2a_msil2a_20250902t130311_n0511,reykjavik_is,2025-09-02T13:04:12.144000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250902T130412Z_s2a_msil2a_20250902t130311_n0511.npz
402,reykjavik_is_20250903T131413Z_s2c_msil2a_20250903t131311_n0511,reykjavik_is,2025-09-03T13:14:13.357000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250903T131413Z_s2c_msil2a_20250903t131311_n0511.npz
403,reykjavik_is_20250905T130357Z_s2b_msil2a_20250905t130259_n0511,reykjavik_is,2025-09-05T13:03:57.039000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250905T130357Z_s2b_msil2a_20250905t130259_n0511.npz
404,reykjavik_is_20250905T131409Z_s2a_msil2a_20250905t131311_n0511,reykjavik_is,2025-09-05T13:14:09.154000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250905T131409Z_s2a_msil2a_20250905t131311_n0511.npz
405,reykjavik_is_20250908T131354Z_s2b_msil2a_20250908t131259_n0511,reykjavik_is,2025-09-08T13:13:54.702000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250908T131354Z_s2b_msil2a_20250908t131259_n0511.npz
406,reykjavik_is_20250910T130412Z_s2c_msil2a_20250910t130311_n0511,reykjavik_is,2025-09-10T13:04:12.522000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250910T130412Z_s2c_msil2a_20250910t130311_n0511.npz
407,reykjavik_is_20250912T130410Z_s2a_msil2a_20250912t130311_n0511,reykjavik_is,2025-09-12T13:04:10.419000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250912T130410Z_s2a_msil2a_20250912t130311_n0511.npz
408,reykjavik_is_20250913T131409Z_s2c_msil2a_20250913t131311_n0511,reykjavik_is,2025-09-13T13:14:09.336000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250913T131409Z_s2c_msil2a_20250913t131311_n0511.npz
409,reykjavik_is_20250915T130356Z_s2b_msil2a_20250915t130259_n0511,reykjavik_is,2025-09-15T13:03:56.098000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250915T130356Z_s2b_msil2a_20250915t130259_n0511.npz
410,reykjavik_is_20250915T131409Z_s2a_msil2a_20250915t131311_n0511,reykjavik_is,2025-09-15T13:14:09.207000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250915T131409Z_s2a_msil2a_20250915t131311_n0511.npz
411,reykjavik_is_20250918T131353Z_s2b_msil2a_20250918t131259_n0511,reykjavik_is,2025-09-18T13:13:53.183000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250918T131353Z_s2b_msil2a_20250918t131259_n0511.npz
412,reykjavik_is_20250920T130411Z_s2c_msil2a_20250920t130311_n0511,reykjavik_is,2025-09-20T13:04:11.376000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250920T130411Z_s2c_msil2a_20250920t130311_n0511.npz
413,reykjavik_is_20250922T130413Z_s2a_msil2a_20250922t130311_n0511,reykjavik_is,2025-09-22T13:04:13.273000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250922T130413Z_s2a_msil2a_20250922t130311_n0511.npz
414,reykjavik_is_20250923T131410Z_s2c_msil2a_20250923t131311_n0511,reykjavik_is,2025-09-23T13:14:10.215000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250923T131410Z_s2c_msil2a_20250923t131311_n0511.npz
415,reykjavik_is_20250925T130357Z_s2b_msil2a_20250925t130259_n0511,reykjavik_is,2025-09-25T13:03:57.849000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250925T130357Z_s2b_msil2a_20250925t130259_n0511.npz
416,reykjavik_is_20250925T131411Z_s2a_msil2a_20250925t131311_n0511,reykjavik_is,2025-09-25T13:14:11.271000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250925T131411Z_s2a_msil2a_20250925t131311_n0511.npz
417,reykjavik_is_20250928T131356Z_s2b_msil2a_20250928t131259_n0511,reykjavik_is,2025-09-28T13:13:56.041000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250928T131356Z_s2b_msil2a_20250928t131259_n0511.npz
418,reykjavik_is_20250930T130413Z_s2c_msil2a_20250930t130311_n0511,reykjavik_is,2025-09-30T13:04:13.585000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20250930T130413Z_s2c_msil2a_20250930t130311_n0511.npz
419,reykjavik_is_20251002T130413Z_s2a_msil2a_20251002t130311_n0511,reykjavik_is,2025-10-02T13:04:13.746000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251002T130413Z_s2a_msil2a_20251002t130311_n0511.npz
420,reykjavik_is_20251003T131410Z_s2c_msil2a_20251003t131311_n0511,reykjavik_is,2025-10-03T13:14:10.987000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251003T131410Z_s2c_msil2a_20251003t131311_n0511.npz
421,reykjavik_is_20251005T130357Z_s2b_msil2a_20251005t130259_n0511,reykjavik_is,2025-10-05T13:03:57.508000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251005T130357Z_s2b_msil2a_20251005t130259_n0511.npz
422,reykjavik_is_20251005T131411Z_s2a_msil2a_20251005t131311_n0511,reykjavik_is,2025-10-05T13:14:11.399000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251005T131411Z_s2a_msil2a_20251005t131311_n0511.npz
423,reykjavik_is_20251008T131354Z_s2b_msil2a_20251008t131259_n0511,reykjavik_is,2025-10-08T13:13:54.278000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251008T131354Z_s2b_msil2a_20251008t131259_n0511.npz
424,reykjavik_is_20251010T130411Z_s2c_msil2a_20251010t130311_n0511,reykjavik_is,2025-10-10T13:04:11.293000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251010T130411Z_s2c_msil2a_20251010t130311_n0511.npz
425,reykjavik_is_20251012T130412Z_s2a_msil2a_20251012t130311_n0511,reykjavik_is,2025-10-12T13:04:12.408000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251012T130412Z_s2a_msil2a_20251012t130311_n0511.npz
426,reykjavik_is_20251013T131407Z_s2c_msil2a_20251013t131311_n0511,reykjavik_is,2025-10-13T13:14:07.697000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251013T131407Z_s2c_msil2a_20251013t131311_n0511.npz
427,reykjavik_is_20251015T130357Z_s2b_msil2a_20251015t130259_n0511,reykjavik_is,2025-10-15T13:03:57.643000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251015T130357Z_s2b_msil2a_20251015t130259_n0511.npz
428,reykjavik_is_20251015T131409Z_s2a_msil2a_20251015t131311_n0511,reykjavik_is,2025-10-15T13:14:09.097000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251015T131409Z_s2a_msil2a_20251015t131311_n0511.npz
429,reykjavik_is_20251018T131355Z_s2b_msil2a_20251018t131259_n0511,reykjavik_is,2025-10-18T13:13:55.779000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251018T131355Z_s2b_msil2a_20251018t131259_n0511.npz
430,reykjavik_is_20251020T130409Z_s2c_msil2a_20251020t130311_n0511,reykjavik_is,2025-10-20T13:04:09.744000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251020T130409Z_s2c_msil2a_20251020t130311_n0511.npz
431,reykjavik_is_20251022T130413Z_s2a_msil2a_20251022t130311_n0511,reykjavik_is,2025-10-22T13:04:13.444000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251022T130413Z_s2a_msil2a_20251022t130311_n0511.npz
432,reykjavik_is_20251023T131408Z_s2c_msil2a_20251023t131311_n0511,reykjavik_is,2025-10-23T13:14:08.157000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251023T131408Z_s2c_msil2a_20251023t131311_n0511.npz
433,reykjavik_is_20251025T130357Z_s2b_msil2a_20251025t130259_n0511,reykjavik_is,2025-10-25T13:03:57.637000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251025T130357Z_s2b_msil2a_20251025t130259_n0511.npz
434,reykjavik_is_20251025T131411Z_s2a_msil2a_20251025t131311_n0511,reykjavik_is,2025-10-25T13:14:11.840000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251025T131411Z_s2a_msil2a_20251025t131311_n0511.npz
435,reykjavik_is_20251028T131354Z_s2b_msil2a_20251028t131259_n0511,reykjavik_is,2025-10-28T13:13:54.696000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251028T131354Z_s2b_msil2a_20251028t131259_n0511.npz
436,reykjavik_is_20251030T130411Z_s2c_msil2a_20251030t130311_n0511,reykjavik_is,2025-10-30T13:04:11.009000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251030T130411Z_s2c_msil2a_20251030t130311_n0511.npz
437,reykjavik_is_20251101T130414Z_s2a_msil2a_20251101t130321_n0511,reykjavik_is,2025-11-01T13:04:14.621000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251101T130414Z_s2a_msil2a_20251101t130321_n0511.npz
438,reykjavik_is_20251102T131410Z_s2c_msil2a_20251102t131331_n0511,reykjavik_is,2025-11-02T13:14:10.882000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251102T131410Z_s2c_msil2a_20251102t131331_n0511.npz
439,reykjavik_is_20251104T130354Z_s2b_msil2a_20251104t130259_n0511,reykjavik_is,2025-11-04T13:03:54.341000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251104T130354Z_s2b_msil2a_20251104t130259_n0511.npz
440,reykjavik_is_20251104T131412Z_s2a_msil2a_20251104t131341_n0511,reykjavik_is,2025-11-04T13:14:12.114000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251104T131412Z_s2a_msil2a_20251104t131341_n0511.npz
441,reykjavik_is_20251107T131351Z_s2b_msil2a_20251107t131249_n0511,reykjavik_is,2025-11-07T13:13:51.219000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251107T131351Z_s2b_msil2a_20251107t131249_n0511.npz
442,reykjavik_is_20251109T130409Z_s2c_msil2a_20251109t130401_n0511,reykjavik_is,2025-11-09T13:04:09.225000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251109T130409Z_s2c_msil2a_20251109t130401_n0511.npz
443,reykjavik_is_20251111T130416Z_s2a_msil2a_20251111t130411_n0511,reykjavik_is,2025-11-11T13:04:16.973000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251111T130416Z_s2a_msil2a_20251111t130411_n0511.npz
444,reykjavik_is_20251114T130354Z_s2b_msil2a_20251114t130309_n0511,reykjavik_is,2025-11-14T13:03:54.235000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251114T130354Z_s2b_msil2a_20251114t130309_n0511.npz
445,reykjavik_is_20251117T131351Z_s2b_msil2a_20251117t131329_n0511,reykjavik_is,2025-11-17T13:13:51.490000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251117T131351Z_s2b_msil2a_20251117t131329_n0511.npz
446,reykjavik_is_20251124T130355Z_s2b_msil2a_20251124t130349_n0511,reykjavik_is,2025-11-24T13:03:55.968000+00:00,cloud_state_dataset\states_npz\reykjavik_is_20251124T130355Z_s2b_msil2a_20251124t130349_n0511.npz
447,sofia_bg_20250716T092901Z_s2c_msil2a_20250716t092051_n0511,sofia_bg,2025-07-16T09:29:01.647000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250716T092901Z_s2c_msil2a_20250716t092051_n0511.npz
448,sofia_bg_20250718T092857Z_s2a_msil2a_20250718t092051_n0511,sofia_bg,2025-07-18T09:28:57.735000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250718T092857Z_s2a_msil2a_20250718t092051_n0511.npz
449,sofia_bg_20250721T092841Z_s2b_msil2a_20250721t092029_n0511,sofia_bg,2025-07-21T09:28:41.004000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250721T092841Z_s2b_msil2a_20250721t092029_n0511.npz
450,sofia_bg_20250726T092900Z_s2c_msil2a_20250726t092051_n0511,sofia_bg,2025-07-26T09:29:00.740000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250726T092900Z_s2c_msil2a_20250726t092051_n0511.npz
451,sofia_bg_20250728T092856Z_s2a_msil2a_20250728t092231_n0511,sofia_bg,2025-07-28T09:28:56.721000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250728T092856Z_s2a_msil2a_20250728t092231_n0511.npz
452,sofia_bg_20250731T092838Z_s2b_msil2a_20250731t092029_n0511,sofia_bg,2025-07-31T09:28:38.257000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250731T092838Z_s2b_msil2a_20250731t092029_n0511.npz
453,sofia_bg_20250805T092857Z_s2c_msil2a_20250805t092051_n0511,sofia_bg,2025-08-05T09:28:57.861000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250805T092857Z_s2c_msil2a_20250805t092051_n0511.npz
454,sofia_bg_20250807T092853Z_s2a_msil2a_20250807t092041_n0511,sofia_bg,2025-08-07T09:28:53.646000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250807T092853Z_s2a_msil2a_20250807t092041_n0511.npz
455,sofia_bg_20250810T092840Z_s2b_msil2a_20250810t092029_n0511,sofia_bg,2025-08-10T09:28:40.285000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250810T092840Z_s2b_msil2a_20250810t092029_n0511.npz
456,sofia_bg_20250815T092857Z_s2c_msil2a_20250815t092051_n0511,sofia_bg,2025-08-15T09:28:57.685000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250815T092857Z_s2c_msil2a_20250815t092051_n0511.npz
457,sofia_bg_20250817T092851Z_s2a_msil2a_20250817t092231_n0511,sofia_bg,2025-08-17T09:28:51.630000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250817T092851Z_s2a_msil2a_20250817t092231_n0511.npz
458,sofia_bg_20250820T092840Z_s2b_msil2a_20250820t092029_n0511,sofia_bg,2025-08-20T09:28:40.616000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250820T092840Z_s2b_msil2a_20250820t092029_n0511.npz
459,sofia_bg_20250825T092857Z_s2c_msil2a_20250825t092051_n0511,sofia_bg,2025-08-25T09:28:57.766000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250825T092857Z_s2c_msil2a_20250825t092051_n0511.npz
460,sofia_bg_20250827T092852Z_s2a_msil2a_20250827t092041_n0511,sofia_bg,2025-08-27T09:28:52.873000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250827T092852Z_s2a_msil2a_20250827t092041_n0511.npz
461,sofia_bg_20250830T092839Z_s2b_msil2a_20250830t092029_n0511,sofia_bg,2025-08-30T09:28:39.192000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250830T092839Z_s2b_msil2a_20250830t092029_n0511.npz
462,sofia_bg_20250904T092855Z_s2c_msil2a_20250904t092051_n0511,sofia_bg,2025-09-04T09:28:55.649000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250904T092855Z_s2c_msil2a_20250904t092051_n0511.npz
463,sofia_bg_20250906T092851Z_s2a_msil2a_20250906t092231_n0511,sofia_bg,2025-09-06T09:28:51.505000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250906T092851Z_s2a_msil2a_20250906t092231_n0511.npz
464,sofia_bg_20250909T092837Z_s2b_msil2a_20250909t092029_n0511,sofia_bg,2025-09-09T09:28:37.220000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250909T092837Z_s2b_msil2a_20250909t092029_n0511.npz
465,sofia_bg_20250914T092851Z_s2c_msil2a_20250914t092041_n0511,sofia_bg,2025-09-14T09:28:51.793000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250914T092851Z_s2c_msil2a_20250914t092041_n0511.npz
466,sofia_bg_20250916T092852Z_s2a_msil2a_20250916t092041_n0511,sofia_bg,2025-09-16T09:28:52.068000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250916T092852Z_s2a_msil2a_20250916t092041_n0511.npz
467,sofia_bg_20250919T092836Z_s2b_msil2a_20250919t092029_n0511,sofia_bg,2025-09-19T09:28:36.068000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250919T092836Z_s2b_msil2a_20250919t092029_n0511.npz
468,sofia_bg_20250924T092853Z_s2c_msil2a_20250924t092041_n0511,sofia_bg,2025-09-24T09:28:53.076000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250924T092853Z_s2c_msil2a_20250924t092041_n0511.npz
469,sofia_bg_20250926T092853Z_s2a_msil2a_20250926t092231_n0511,sofia_bg,2025-09-26T09:28:53.876000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250926T092853Z_s2a_msil2a_20250926t092231_n0511.npz
470,sofia_bg_20250929T092838Z_s2b_msil2a_20250929t092029_n0511,sofia_bg,2025-09-29T09:28:38.703000+00:00,cloud_state_dataset\states_npz\sofia_bg_20250929T092838Z_s2b_msil2a_20250929t092029_n0511.npz
